Oryza sativa japonica, Os05t0499300-01, (RAP-DB) Os05g0499300; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os05t0499400-01, (RAP-DB) Os05g0499400; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os11t0661600-01, (RAP-DB) Os11g0661600; Similar to Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os12t0530100-01, (RAP-DB) Os12g0530100; Similar to Peroxidase 24 precursor (EC) (Atperox P24) (ATP47).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0762300-01, (RAP-DB) Os03g0762300; Similar to Peroxidase 51 precursor (EC) (Atperox P51) (ATP37).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0327400-01, (RAP-DB) Os01g0327400; Similar to Peroxidase (Fragment).  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0240100-01, (RAP-DB) Os02g0240100; Similar to Peroxidase 2 (Fragment).  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0651000-01, (RAP-DB) Os04g0651000; Similar to Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os07t0677100-01, (RAP-DB) Os07g0677100; Peroxidase.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0547400-01, (RAP-DB) Os06g0547400; Similar to Peroxidase P7 (EC) (TP7).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0546500-01, (RAP-DB) Os06g0546500; Similar to Class III peroxidase GvPx2b (Fragment).  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os05t0135500-01, (RAP-DB) Os05g0135500; Haem peroxidase family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os05t0162000-01, (RAP-DB) Os05g0162000; Similar to Peroxidase (Fragment).  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0547100-00, (RAP-DB) Os06g0547100; Similar to peroxidase 52.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os04t0688100-01, (RAP-DB) Os04g0688100; Peroxidase (EC).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os02t0236600-01, (RAP-DB) Os02g0236600; Peroxidase P7 (EC) (TP7).  [EC], ['EC:1.11.1.7', 'EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os01t0712800-00, (RAP-DB) Os01g0712800; Hypothetical conserved gene.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os03t0339400-01, (RAP-DB) Os03g0339400; Haem peroxidase, plant/fungal/bacterial family protein.  [EC], ['EC:1.11.1.7'], KO:K00430
Oryza sativa japonica, Os06t0320200-01, (RAP-DB) Os06g0320200; Similar to OSIGBa0135C13.7 protein.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os01t0897600-01, (RAP-DB) Os01g0897600; Glycoside hydrolase, family 1 protein.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os03t0212800-01, (RAP-DB) Os03g0212800; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os05t0366600-01, (RAP-DB) Os05g0366600; Similar to Hydroxyisourate hydrolase.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os08t0509200-01, (RAP-DB) Os08g0509200; Similar to Beta-primeverosidase (EC).  [EC], ['EC:3.2.1.149', 'EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os09t0491100-01, (RAP-DB) Os09g0491100; Similar to Beta-primeverosidase (EC).  [EC], ['EC:3.2.1.149', 'EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os10t0323500-01, (RAP-DB) Os10g0323500; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os04t0474900-01, (RAP-DB) Os04g0474900; Similar to Cyanogenic beta-glucosidase precursor (EC) (Linamarase) (Fragment).  [EC], ['EC:3.2.1.21', 'EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os01t0930800-01, (RAP-DB) Os01g0930800; Glycoside hydrolase, family 1 protein.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os05t0365600-01, (RAP-DB) Os05g0365600; Similar to Hydroxyisourate hydrolase.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os09t0511600-01, (RAP-DB) Os09g0511600; Glycoside hydrolase, family 1 protein.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os11t0184300-00, (RAP-DB) Os11g0184300; Beta-glucosidase 30.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os05t0366000-00, (RAP-DB) Os05g0366000; Beta-glucosidase 21.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os06t0683300-01, (RAP-DB) Os06g0683300; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os09t0511900-01, (RAP-DB) Os09g0511900; Similar to Beta-glucosidase 32.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os09t0490400-00, (RAP-DB) Os09g0490400; Beta-glucosidase 29.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os08t0509400-01, (RAP-DB) Os08g0509400; Similar to Amygdalin hydrolase isoform AH I precursor (EC).  [EC], ['EC:3.2.1.117', 'EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os03t0749500-01, (RAP-DB) Os03g0749500; Similar to Exo-beta-glucanase.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os01t0813700-01, (RAP-DB) Os01g0813700; Similar to Non-cyanogenic beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K01188
Oryza sativa japonica, Os03t0749300-01, (RAP-DB) Os03g0749300; Similar to Exoglucanase precursor.  [EC], ['EC:3.2.1.21'], KO:K05349
Oryza sativa japonica, Os03t0749100-01, (RAP-DB) Os03g0749100; Similar to Beta-glucanase.  [EC], ['EC:3.2.1.21'], KO:K05349
Oryza sativa japonica, Os01t0771900-01, (RAP-DB) Os01g0771900; Similar to Exo-beta-glucanase.  [EC], ['EC:3.2.1.21'], KO:K05349
Oryza sativa japonica, Os05t0449600-01, (RAP-DB) Os05g0449600; Similar to glycosyl hydrolase family 3 protein.  [EC], ['EC:3.2.1.21'], KO:K05349
Oryza sativa japonica, Os02t0131400-00, (RAP-DB) Os02g0131400; Beta-D-glucan exohydrolase, isoenzyme ExoII (EC).  [EC], ['EC:3.2.1.58', 'EC:3.2.1.21'], KO:K05349
Oryza sativa japonica, Os04t0513100-01, (RAP-DB) Os04g0513100; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K05350
Oryza sativa japonica, Os03t0703000-01, (RAP-DB) Os03g0703000; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K05350
Oryza sativa japonica, Os03t0703100-01, (RAP-DB) Os03g0703100; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K05350
Oryza sativa japonica, Os12t0420100-01, (RAP-DB) Os12g0420100; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K05350
Oryza sativa japonica, Os04t0513400-01, (RAP-DB) Os04g0513400; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K05350
Oryza sativa japonica, Os04t0513700-00, (RAP-DB) Os04g0513700; Similar to Beta-glucosidase 16.  [EC], ['EC:3.2.1.21'], KO:K05350
Oryza sativa japonica, Os01t0508000-01, (RAP-DB) Os01g0508000; Similar to Beta-glucosidase.  [EC], ['EC:3.2.1.21'], KO:K05350
Oryza sativa japonica, Os04t0513900-01, (RAP-DB) Os04g0513900; Glycoside hydrolase, family 1 protein.  [EC], ['EC:3.2.1.21'], KO:K05350
